label,linewidth,density,lineheight
4u-Amantha - Bold,0.13793,0.56495,0.60568
4u-Amantha - Bold,0.2266,0.57517,0.54016
4u-Amantha - Bold,0.1864,0.60504,0.47586
4u-Amantha - Bold,0.18129,0.55,0.57766
4u-Amantha - Bold,0.17739,0.58025,0.58958
4u-Amantha - Bold,0.21404,0.5552,0.58929
4u-Amantha - Bold,0.17544,0.61684,0.52826
4u-Amantha - Bold,0.14035,0.42647,0.9
4u-Amantha - Bold,0.20551,0.57311,0.50392
4u-Amantha - Bold,0.12782,0.58762,0.56235
4u-Amantha - Bold,0.21404,0.52846,0.56228
4u-Amantha - Bold,0.15539,0.58909,0.58676
4u-Amantha - Bold,0.16228,0.62099,0.63802
4u-Amantha - Bold,0.15789,0.62669,0.58317
4u-Amantha - Bold,0.14912,0.60567,0.48644
4u-Amantha - Bold,0.17076,0.66639,0.54887
4u-Amantha - Bold,0.30409,0.56725,0.57121
4u-Amantha - Bold,0.21053,0.60393,0.39789
4u-Amantha - Bold,0.21372,0.59478,0.62567
4u-Amantha - Bold,0.17427,0.60236,0.51254
4u-Amantha - Bold,0.30409,0.56667,0.58882
4u-Amantha - Bold,0.13684,0.53414,0.57895
4u-Amantha - Bold,0.19298,0.51822,0.60902
4u-Amantha - Bold,0.17105,0.57985,0.48246
4u-Amantha - Bold,0.18045,0.56428,0.49895
4u-Amantha - Bold,0.18893,0.58545,0.54778
4u-Amantha - Bold,0.15839,0.60925,0.53525
4u-Amantha - Bold,0.15816,0.59618,0.5619
4u-Amantha - Bold,0.17857,0.50426,0.53551
4u-Amantha - Bold,0.15816,0.57929,0.61699
4u-Amantha - Bold,0.1625,0.57307,0.55972
4u-Amantha - Bold,0.15522,0.5154,0.54912
4u-Amantha - Bold,0.17069,0.63785,0.42381
4u-Amantha - Bold,0.20345,0.52023,0.56983
4u-Amantha - Bold,0.18319,0.59444,0.51235
4u-Amantha - Bold,0.15086,0.52929,0.58333
4u-Amantha - Bold,0.16995,0.53849,0.52321
4u-Amantha - Bold,0.18966,0.6374,0.46689
4u-Amantha - Bold,0.2069,0.52099,0.57845
4u-Amantha - Bold,0.24138,0.58385,0.56288
4u-Amantha - Bold,0.2069,0.56168,0.56034
4u-Amantha - Bold,0.15831,0.56912,0.53289
4u-Amantha - Bold,0.17241,0.58407,0.55893
4u-Amantha - Bold,0.2069,0.34124,0.3944
4u-Amantha - Bold,0.18473,0.641,0.55615
4u-Amantha - Bold,0.14483,0.56223,0.59714
4u-Amantha - Bold,0.16207,0.54628,0.47826
4u-Amantha - Bold,0.15086,0.49906,0.59118
4u-Amantha - Bold,0.17241,0.57174,0.525
4u-Amantha - Bold,0.15458,0.60317,0.52351
4u-Amantha - Bold,0.1798,0.60924,0.50333
4u-Amantha - Bold,0.23707,0.53144,0.57209
4u-Amantha - Bold,0.16379,0.64026,0.48146
4u-Amantha - Bold,0.22069,0.54773,0.57245
4u-Amantha - Bold,0.16379,0.6129,0.5425
4u-Amantha - Bold,0.1954,0.5291,0.6682
4u-Amantha - Bold,0.19212,0.65369,0.34425
4u-Amantha - Bold,0.18008,0.56429,0.39632
4u-Amantha - Bold,0.1887,0.60544,0.56181
4u-Amantha - Bold,0.16502,0.60435,0.53022
4u-Amantha - Bold,0.18046,0.61703,0.61887
4u-Amantha - Bold,0.12931,0.42778,0.58529
4u-Amantha - Bold,0.14286,0.47165,0.57353
4u-Amantha - Bold,0.15252,0.59806,0.52714
4u-Amantha - Bold,0.14483,0.57984,0.63516
4u-Amantha - Bold,0.17857,0.6001,0.60119
4u-Amantha - Bold,0.15625,0.5028,0.59348
4u-Amantha - Bold,0.17908,0.56422,0.48559
4u-Amantha - Bold,0.16607,0.58473,0.57728
4u-Amantha - Bold,0.22817,0.59656,0.5197
4u-Amantha - Bold,0.19286,0.53737,0.60946
4u-Amantha - Bold,0.17659,0.55873,0.54875
4u-Amantha - Bold,0.19048,0.56888,0.48065
4u-Amantha - Bold,0.27976,0.55517,0.60395
4u-Amantha - Bold,0.13323,0.61888,0.5475
4u-Amantha - Bold,0.22414,0.59111,0.41636
4u-Amantha - Bold,0.15148,0.58739,0.55988
4u-Amantha - Bold,0.13578,0.60261,0.49286
4u-Amantha - Bold,0.23103,0.56223,0.44186
4u-Amantha - Bold,0.1798,0.62847,0.63068
4u-Amantha - Bold,0.18793,0.63038,0.48182
4u-Amantha - Bold,0.14532,0.55471,0.39342
4u-Amantha - Bold,0.1523,0.62045,0.5287
4u-Amantha - Bold,0.15345,0.5928,0.51026
4u-Amantha - Bold,0.19458,0.63031,0.35327
4u-Amantha - Bold,0.14483,0.6087,0.55523
4u-Amantha - Bold,0.20172,0.59298,0.54758
4u-Amantha - Bold,0.14828,0.58842,0.60171
4u-Amantha - Bold,0.13602,0.61934,0.57101
4u-Amantha - Bold,0.20345,0.50054,0.94833
4u-Amantha - Bold,0.18319,0.61163,0.55502
4u-Amantha - Bold,0.25287,0.56331,0.53166
4u-Amantha - Bold,0.18678,0.55345,0.47129
4u-Amantha - Bold,0.14461,0.63266,0.61712
4u-Amantha - Bold,0.18966,0.53008,0.49146
4u-Amantha - Bold,0.18582,0.56679,0.48727
4u-Amantha - Bold,0.18391,0.55326,0.49605
4u-Amantha - Bold,0.17178,0.58908,0.60467
4u-Amantha - Bold,0.15152,0.60232,0.57011
4u-Amantha - Bold,0.18947,0.60294,0.56765
4u-Amantha - Bold,0.15038,0.50084,0.94575
4u-Amantha - Bold,0.1384,0.53259,0.57546
4u-Amantha - Bold,0.16268,0.52089,0.56375
4u-Amantha - Bold,0.18713,0.57442,0.55577
4u-Amantha - Bold,0.22807,0.57861,0.52183
4u-Amantha - Bold,0.15088,0.61777,0.55724
4u-Amantha - Bold,0.13716,0.58922,0.57581
4u-Amantha - Bold,0.17544,0.59372,0.59452
4u-Amantha - Bold,0.1557,0.59741,0.65952
4u-Amantha - Bold,0.21637,0.55789,0.62839
4u-Amantha - Bold,0.16464,0.59286,0.52628
4u-Amantha - Bold,0.16179,0.57995,0.50172
4u-Amantha - Bold,0.22807,0.35657,0.41379
4u-Amantha - Bold,0.1471,0.60919,0.51972
4u-Ananda,0.12982,0.4963,0.51471
4u-Ananda,0.12281,0.55083,0.57026
4u-Ananda,0.13534,0.47101,0.764
4u-Ananda,0.12632,0.47768,0.43277
4u-Ananda,0.11988,0.532,0.45937
4u-Ananda,0.1386,0.52812,0.49596
4u-Ananda,0.14211,0.52323,0.45857
4u-Ananda,0.17544,0.51474,0.40052
4u-Ananda,0.15263,0.52033,0.50116
4u-Ananda,0.17544,0.51474,0.40052
4u-Ananda,0.14425,0.49437,0.47444
4u-Ananda,0.11891,0.5216,0.42639
4u-Ananda,0.13377,0.51575,0.47826
4u-Ananda,0.13158,0.51546,0.54714
4u-Ananda,0.12086,0.46068,0.41908
4u-Ananda,0.13377,0.52387,0.5155
4u-Ananda,0.13596,0.46717,0.42435
4u-Ananda,0.12632,0.60078,0.67284
4u-Ananda,0.14787,0.52137,0.53086
4u-Ananda,0.14474,0.53995,0.47072
4u-Ananda,0.16228,0.48557,0.50337
4u-Ananda,0.14737,0.50347,0.47222
4u-Ananda,0.14195,0.503,0.39307
4u-Ananda,0.14912,0.46025,0.33714
4u-Ananda,0.13333,0.49303,0.40679
4u-Ananda,0.16667,0.56226,0.44211
4u-Ananda,0.14532,0.47368,0.45526
4u-Ananda,0.12284,0.52291,0.50458
4u-Ananda,0.12069,0.4429,0.49737
4u-Ananda,0.14138,0.53927,0.44474
4u-Ananda,0.16092,0.55436,0.51247
4u-Ananda,0.13793,0.46509,0.75636
4u-Ananda,0.14368,0.52213,0.48158
4u-Ananda,0.1408,0.5269,0.49474
4u-Ananda,0.15517,0.54005,0.46007
4u-Ananda,0.13424,0.52021,0.46964
4u-Ananda,0.17241,0.54412,0.44009
4u-Ananda,0.14943,0.48517,0.47836
4u-Ananda,0.19048,0.54309,0.46852
4u-Ananda,0.16765,0.5582,0.4449
4u-Ananda,0.13182,0.60195,0.57195
4u-Ananda,0.15238,0.53922,0.526
4u-Ananda,0.15778,0.54701,0.46268
4u-Ananda,0.1537,0.52923,0.33595
4u-Ananda,0.12778,0.56262,0.45
4u-Ananda,0.16429,0.53689,0.39379
4u-Ananda,0.14286,0.58878,0.50968
4u-Ananda,0.14955,0.53675,0.47988
4u-Ananda,0.14286,0.56289,0.50514
4u-Ananda,0.13571,0.45417,0.4
4u-Ananda,0.16741,0.54091,0.4812
4u-Ananda,0.14286,0.3348,0.42105
4u-Ananda,0.13961,0.51339,0.42304
4u-Ananda,0.16964,0.48599,0.49601
4u-Ananda,0.16406,0.52001,0.40455
4u-Ananda,0.14087,0.48997,0.38414
4u-Ananda,0.13393,0.51921,0.41136
4u-Ananda,0.12551,0.5317,0.51029
4u-Ananda,0.12281,0.51469,0.41026
4u-Ananda,0.14912,0.50419,0.48889
4u-Ananda,0.14254,0.51141,0.48778
4u-Ananda,0.14912,0.44711,0.42556
4u-Ananda,0.1345,0.49372,0.39815
4u-Ananda,0.13645,0.52031,0.45299
4u-Ananda,0.1501,0.57692,0.51714
4u-Ananda,0.12719,0.44749,0.45652
4u-Ananda,0.13816,0.47185,0.42492
4u-Ananda,0.1386,0.53657,0.38043
4u-Ananda,0.12732,0.54054,0.46711
4u-Ananda,0.18809,0.5428,0.4305
4u-Ananda,0.13103,0.57474,0.58224
4u-Ananda,0.15302,0.5427,0.40756
4u-Ananda,0.13621,0.54946,0.5118
4u-Ananda,0.16379,0.49895,0.49601
4u-Ananda,0.13649,0.53932,0.48355
4u-Ananda,0.14247,0.5349,0.40093
4u-Ananda,0.13793,0.57343,0.70641
4u-Ananda,0.14039,0.57048,0.50726
4u-Ananda,0.15948,0.52544,0.44912
4u-Ananda,0.14474,0.55306,0.40803
4u-Ananda,0.15205,0.49255,0.48246
4u-Ananda,0.13377,0.51563,0.50321
4u-Ananda,0.14386,0.53927,0.44474
4u-Ananda,0.14035,0.51731,0.50842
4u-Ananda,0.14386,0.49787,0.51675
4u-Ananda,0.12281,0.45142,0.49737
4u-Ananda,0.15263,0.54654,0.49929
4u-Ananda,0.14787,0.53233,0.51703
4u-Ananda,0.14035,0.46509,0.75636
4u-Ananda,0.1363,0.53912,0.51012
4u-Ananda,0.14474,0.50455,0.44253
4u-Ananda,0.13621,0.50376,0.47368
4u-Ananda,0.16379,0.48599,0.49601
4u-Ananda,0.17241,0.5406,0.42994
4u-Ananda,0.13103,0.57474,0.58224
4u-Ananda,0.12931,0.52337,0.41136
4u-Ananda,0.13448,0.49892,0.51945
4u-Ananda,0.13793,0.48412,0.4
4u-Ananda,0.14577,0.51012,0.48894
4u-Ananda,0.15805,0.5387,0.44862
4u-Ananda,0.16284,0.53389,0.44421
4u-Ananda,0.15302,0.53265,0.40756
4u-Ananda,0.15517,0.50685,0.47476
4u-Ananda,0.14757,0.56075,0.51908
4u-Ananda,0.15351,0.46581,0.25995
4u-Ananda,0.13684,0.53122,0.47725
4u-Ananda,0.14327,0.5643,0.43981
4u-Ananda,0.15263,0.55173,0.50596
4u-Ananda,0.14787,0.52073,0.49166
4u-Ananda,0.16667,0.49895,0.49601
4u-Ananda,0.14138,0.53441,0.4906
4u-Ananda,0.14693,0.51123,0.47154
4u-Ananda,0.1345,0.54067,0.44776
4u-Ananda,0.15948,0.53445,0.40688
4u-Ananda,0.13966,0.51477,0.5
4u-Ananda,0.12644,0.46117,0.44534
4u-Ananda,0.18621,0.49687,0.36947
4u-Ananda,0.12808,0.53158,0.36842
4u-Ananda,0.14009,0.48526,0.42105
4u-Ananda,0.125,0.48892,0.48684
4u-Ananda,0.12835,0.56312,0.5144
4u-Ananda,0.12835,0.56272,0.51559
4u-Ananda,0.133,0.50508,0.50255
4u-Ananda,0.15112,0.54914,0.46316
4u-Ananda,0.13793,0.40541,0.33458
4u-Ananda,0.13793,0.3287,0.29091
4u-Ananda,0.15134,0.4925,0.47368
4u-Ananda,0.12719,0.51208,0.42982
4u-Ananda,0.12782,0.54591,0.49879
4u-Ananda,0.12698,0.5364,0.45459
4u-Ananda,0.13816,0.4989,0.39498
4u-Ananda,0.13534,0.5506,0.5
4u-Ananda,0.14035,0.54614,0.5613
4u-Ananda,0.13596,0.53893,0.39192
4u-Ananda,0.14035,0.28788,0.86667
4u-Ananda,0.13333,0.50913,0.44345
4u-Ananda,0.13596,0.52599,0.51029
4u-Ananda,0.16523,0.50417,0.43739
4u-Ananda,0.1523,0.54108,0.40546
4u-Ananda,0.13793,0.48684,0.49671
4u-Ananda,0.12452,0.51147,0.41565
4u-Ananda,0.12759,0.5242,0.49151
4u-Ananda,0.14943,0.49877,0.47836
4u-Ananda,0.13602,0.52592,0.43789
4u-Ananda,0.17672,0.50807,0.37024
4u-Ananda,0.13362,0.51252,0.50114
4u-Ananda,0.13218,0.5142,0.39737
4u-Ananda,0.13362,0.52599,0.43785
4u-Ananda,0.17241,0.44989,0.32305
4u-Ananda,0.16379,0.48599,0.49601
4u-Ananda,0.13027,0.53524,0.39817
4u-Ananda,0.133,0.53795,0.48343
4u-Ananda,0.14138,0.49123,0.51675
4u-Ananda,0.15948,0.50849,0.44912
4u-Ananda,0.16379,0.51262,0.49601
4u-Ananda,0.13678,0.54661,0.4851
4u-Ananda,0.14332,0.55388,0.4557
4u-Ananda,0.13547,0.48185,0.45322
4u-Ananda,0.13621,0.51863,0.40881
4u-Ananda,0.14943,0.48517,0.47836
4u-Ananda,0.14943,0.52493,0.50395
4u-Ananda,0.15517,0.53819,0.53263
4u-Ananda,0.14163,0.52886,0.48392
4u-Ananda,0.15764,0.56537,0.42356
4u-Ananda,0.14943,0.48962,0.47836
4u-Ananda,0.13636,0.54344,0.4391
4u-Ananda,0.125,0.51901,0.49781
4u-Ananda,0.1408,0.49123,0.46093
4u-Ananda,0.14511,0.52632,0.49147
4u-Ananda,0.12874,0.44424,0.31462
4u-Ananda,0.14138,0.50469,0.51675
4u-Ananda,0.15086,0.53096,0.38883
4u-Ananda,0.13649,0.52156,0.43348
4u-Ananda,0.15517,0.42278,0.31065
4u-Ananda,0.13563,0.54337,0.4393
4u-Ananda,0.16569,0.52744,0.44389
4u-Ananda,0.15205,0.48517,0.47836
4u-Ananda,0.16764,0.53612,0.46979
4u-Ananda,0.18421,0.5256,0.49263
4u-Ananda,0.154,0.5202,0.47627
4u-Ananda,0.16667,0.48599,0.49601
4u-Ananda,0.14035,0.52381,0.53728
4u-Ananda,0.12719,0.51429,0.49624
4u-Ananda,0.13684,0.47268,0.45946
4u-Ananda,0.12531,0.51196,0.40688
4u-Ananda,0.1501,0.43035,0.2998
4u-Ananda,0.15205,0.49255,0.48246
4u-Ananda,0.16667,0.48014,0.30277
4u-Ananda,0.13839,0.54318,0.43936
4u-Ananda,0.14286,0.3348,0.42105
4u-Ananda,0.15476,0.48517,0.47836
4u-Ananda,0.13929,0.49614,0.49436
4u-Ananda,0.2381,0.49838,0.38265
4u-Ananda,0.1347,0.5587,0.49425
4u-Ananda,0.13547,0.49336,0.48607
4u-Ananda,0.13448,0.47559,0.46559
4u-Ananda,0.15086,0.4841,0.32906
4u-Ananda,0.1681,0.56254,0.60902
4u-Ananda,0.17241,0.47492,0.38265
4u-Ananda,0.13448,0.52272,0.48785
4u-Ananda,0.13075,0.52954,0.45724
4u-Ananda,0.12989,0.52996,0.39108
4u-Ananda,0.14532,0.54321,0.49972
4u-Ananda,0.16897,0.52441,0.54839
4u-Ananda,0.13649,0.58214,0.54413
4u-Ananda,0.15351,0.54158,0.38883
4u-Ananda,0.16374,0.4801,0.37895
4u-Ananda,0.16291,0.5474,0.39517
4u-Ananda,0.1462,0.53411,0.57208
4u-Ananda,0.17544,0.49838,0.38265
4u-Ananda,0.13333,0.539,0.45702
4u-Ananda,0.14035,0.54033,0.49909
4u-Ananda,0.13925,0.55803,0.50744
4u-Ananda,0.22807,0.42632,0.25263
4u-Ananda,0.14035,0.3348,0.42105
4u-Ananda,0.13684,0.50198,0.53759
4u-Ananda,0.13876,0.52733,0.47368
4u-Ananda,0.12982,0.55499,0.56023
4u-Ananda,0.13333,0.5162,0.44345
4u-Ananda,0.16228,0.50998,0.40919
4u-Ananda,0.16082,0.53094,0.38194
4u-Ananda,0.12531,0.61558,0.66071
4u-Ananda,0.1261,0.50669,0.48819
4u-Ananda,0.14912,0.51726,0.37421
4u-Ananda,0.14681,0.53915,0.51489
4u-Ananda,0.13716,0.52569,0.43413
4u-Ananda,0.16491,0.52075,0.55197
4u-Ananda,0.14386,0.5101,0.48864
4u-Ananda,0.13784,0.48737,0.39835
4u-Ananda,0.16228,0.47934,0.50337
4u-Ananda,0.14722,0.55262,0.42229
4u-Ananda,0.15152,0.54114,0.43864
4u-Ananda,0.14722,0.49398,0.46932
4u-Ananda,0.15167,0.5134,0.43254
4u-Ananda,0.12222,0.52985,0.36111
4u-Ananda,0.14896,0.55131,0.43
4u-Ananda,0.16042,0.5364,0.36857
4u-Ananda,0.15714,0.56104,0.39065
4u-Ananda,0.14231,0.54724,0.42016
4u-Ananda,0.18333,0.45787,0.28036
4u-Ananda,0.15278,0.52812,0.40833
4u-Ananda,0.15,0.52059,0.41579
4u-Ananda,0.13793,0.46354,0.47368
4u-Ananda,0.12644,0.52412,0.44374
4u-Ananda,0.12997,0.56096,0.54951
4u-Ananda,0.17241,0.49838,0.38265
4u-Ananda,0.16379,0.54097,0.4
4u-Ananda,0.12539,0.59615,0.61905
4u-Ananda,0.14368,0.53092,0.45503
4u-Ananda,0.12356,0.46306,0.43541
4u-Ananda,0.13793,0.53893,0.39115
4u-Ananda,0.17241,0.51032,0.45315
4u-Ananda,0.15086,0.45959,0.32906
4u-Ananda,0.14324,0.55375,0.50718
4u-Ananda,0.14181,0.55278,0.50188
4u-Ananda,0.16842,0.53277,0.38748
4u-Ananda,0.14254,0.56064,0.54737
4u-Ananda,0.1517,0.51554,0.40539
4u-Ananda,0.14145,0.53471,0.49234
4u-Ananda,0.15205,0.50979,0.4801
4u-Ananda,0.154,0.49194,0.39043
4u-Ananda,0.13684,0.48733,0.46559
4u-Ananda,0.15205,0.49415,0.47836
4u-Ananda,0.14286,0.49718,0.42544
4u-Ananda,0.15132,0.52818,0.49357
4u-Ananda,0.15351,0.44038,0.74182
4u-Ananda,0.12865,0.5,0.53801
4u-Ananda,0.13684,0.49243,0.40202
4u-Ananda,0.14474,0.51639,0.51494
4u-Ananda,0.14181,0.53776,0.50188
4u-Ananda,0.15789,0.47432,0.38383
4u-Ananda,0.14035,0.3348,0.42105
4u-Ananda,0.13716,0.51339,0.42304
4u-Ananda,0.13509,0.50662,0.43703
4u-Ananda,0.139,0.52745,0.46098
4u-Ananda,0.14145,0.53058,0.49234
4u-Ananda,0.16792,0.49899,0.46862
4u-Ananda - Bold,0.19492,0.54798,0.47
4u-Ananda - Bold,0.18644,0.56591,0.68333
4u-Ananda - Bold,0.21356,0.56645,0.51916
4u-Ananda - Bold,0.22411,0.5875,0.65379
4u-Ananda - Bold,0.19962,0.57853,0.65385
4u-Ananda - Bold,0.26877,0.56429,0.62917
4u-Ananda - Bold,0.20621,0.53114,0.55429
4u-Ananda - Bold,0.23305,0.55746,0.6675
4u-Ananda - Bold,0.20339,0.52435,0.54
4u-Ananda - Bold,0.2276,0.52571,0.62105
4u-Ananda - Bold,0.21065,0.55282,0.57857
4u-Ananda - Bold,0.18886,0.57895,0.6256
4u-Ananda - Bold,0.17161,0.56275,0.68293
4u-Ananda - Bold,0.22881,0.51791,0.57341
4u-Ananda - Bold,0.16573,0.57471,0.64211
4u-Ananda - Bold,0.21469,0.53541,0.54858
4u-Ananda - Bold,0.20527,0.67144,0.81955
4u-Ananda - Bold,0.20621,0.55665,0.70301
4u-Ananda - Bold,0.23164,0.61389,0.63529
4u-Ananda - Bold,0.24294,0.49357,0.65263
4u-Ananda - Bold,0.17966,0.50859,0.5985
4u-Ananda - Bold,0.26392,0.57526,0.49445
4u-Ananda - Bold,0.1822,0.48511,0.44
4u-Ananda - Bold,0.18983,0.58553,0.58493
4u-Ananda - Bold,0.19774,0.58437,0.5925
4u-Ananda - Bold,0.20823,0.53993,0.49808
4u-Ananda - Bold,0.22316,0.58609,0.60882
4u-Ananda - Bold,0.15254,0.45234,0.61591
4u-Ananda - Bold,0.32203,0.59247,0.48429
4u-Ananda - Bold,0.22458,0.63154,0.69694
4u-Ananda - Bold,0.24294,0.54631,0.43046
4u-Ananda - Bold,0.22542,0.59836,0.62361
4u-Ananda - Bold,0.21356,0.59665,0.6575
4u-Ananda - Bold,0.24576,0.61301,0.56912
4u-Ananda - Bold,0.28814,0.60936,0.53723
4u-Ananda - Bold,0.26392,0.60671,0.57119
4u-Ananda - Bold,0.21356,0.52358,0.62
4u-Ananda - Bold,0.25,0.62125,0.58095
4u-Ananda - Bold,0.27554,0.62628,0.58145
4u-Ananda - Bold,0.22379,0.66468,0.76798
4u-Ananda - Bold,0.20968,0.56404,0.65079
4u-Ananda - Bold,0.23387,0.61617,0.61556
4u-Ananda - Bold,0.24814,0.61841,0.4566
4u-Ananda - Bold,0.29355,0.60331,0.64925
4u-Ananda - Bold,0.26935,0.62558,0.51633
4u-Ananda - Bold,0.20699,0.66173,0.66667
4u-Ananda - Bold,0.35345,0.5958,0.64875
4u-Ananda - Bold,0.20376,0.65789,0.55865
4u-Ananda - Bold,0.21552,0.58764,0.59103
4u-Ananda - Bold,0.19828,0.58212,0.64348
4u-Ananda - Bold,0.17241,0.23061,1
4u-Ananda - Bold,0.2069,0.56381,0.60102
4u-Ananda - Bold,0.25862,0.48297,0.61757
4u-Ananda - Bold,0.26437,0.60436,0.53269
4u-Ananda - Bold,0.21921,0.54727,0.51071
4u-Ananda - Bold,0.19704,0.56403,0.60581
4u-Ananda - Bold,0.21501,0.57576,0.6146
4u-Ananda - Bold,0.2475,0.57369,0.57768
4u-Ananda - Bold,0.22953,0.50831,0.52872
4u-Ananda - Bold,0.24713,0.531,0.61733
4u-Ananda - Bold,0.20833,0.62268,0.60797
4u-Ananda - Bold,0.29167,0.5986,0.59396
4u-Ananda - Bold,0.22619,0.65755,0.63615
4u-Ananda - Bold,0.24167,0.56066,0.5
4u-Ananda - Bold,0.23333,0.59478,0.68868
4u-Ananda - Bold,0.25556,0.48901,0.62568
4u-Ananda - Bold,0.25625,0.59162,0.65377
4u-Ananda - Bold,0.27222,0.6112,0.52863
4u-Ananda - Bold,0.21667,0.49962,0.4368
4u-Ananda - Bold,0.21818,0.63116,0.68264
4u-Ananda - Bold,0.18333,0.50526,0.62
4u-Ananda - Bold,0.41243,0.66719,0.49371
4u-Ananda - Bold,0.29661,0.52958,0.58878
4u-Ananda - Bold,0.20904,0.5619,0.628
4u-Ananda - Bold,0.24153,0.58904,0.48333
4u-Ananda - Bold,0.25182,0.58614,0.49392
4u-Ananda - Bold,0.26271,0.52045,0.48333
4u-Ananda - Bold,0.15254,0.4447,0.59773
4u-Ananda - Bold,0.23517,0.6171,0.55934
4u-Ananda - Bold,0.17676,0.57143,0.67429
4u-Ananda - Bold,0.24294,0.53651,0.41667
4u-Ananda - Bold,0.25612,0.63325,0.58389
4u-Ananda - Bold,0.22881,0.56837,0.57672
4u-Ananda - Bold,0.22708,0.58852,0.54079
4u-Ananda - Bold,0.25,0.48681,0.8359
4u-Ananda - Bold,0.31458,0.61127,0.53462
4u-Ananda - Bold,0.23571,0.66572,0.63281
4u-Ananda - Bold,0.19524,0.57806,0.57045
4u-Ananda - Bold,0.20833,0.51364,0.65
4u-Ananda - Bold,0.22667,0.53629,0.466
4u-Ananda - Bold,0.27708,0.58182,0.52021
4u-Ananda - Bold,0.20278,0.57051,0.51146
4u-Ananda - Bold,0.21667,0.59829,0.58077
4u-Ananda - Bold,0.31,0.57746,0.49434
4u-Ananda - Bold,0.205,0.57219,0.54203
4u-Ananda - Bold,0.21913,0.66104,0.69128
4u-Ananda - Bold,0.1822,0.50657,0.33951
4u-Ananda - Bold,0.20339,0.58118,0.59565
4u-Ananda - Bold,0.24482,0.64929,0.54818
4u-Ananda - Bold,0.22669,0.62187,0.55521
4u-Ananda - Bold,0.1816,0.55769,0.64222
4u-Ananda - Bold,0.25424,0.48791,0.88333
4u-Ananda - Bold,0.27427,0.61586,0.60514
4u-Ananda - Bold,0.27401,0.56114,0.5053
4u-Ananda - Bold,0.27684,0.61285,0.58819
4u-Ananda - Bold,0.18958,0.61289,0.54444
4u-Ananda - Bold,0.19444,0.57165,0.65
4u-Ananda - Bold,0.17667,0.39181,0.38018
4u-Ananda - Bold,0.2625,0.56989,0.40846
4u-Ananda - Bold,0.28333,0.57978,0.595
4u-Ananda - Bold,0.27333,0.58724,0.52067
4u-Ananda - Bold,0.2,0.53036,0.66739
4u-Ananda - Bold,0.20476,0.64507,0.61154
4u-Ananda - Bold,0.17917,0.63776,0.56567
4u-Ananda - Bold,0.22667,0.56463,0.67576
4u-Ananda - Bold,0.20333,0.63735,0.60484
4u-Ananda - Bold,0.22222,0.52805,0.53438
4u-Ananda - Bold,0.16667,0.26279,1
4u-Ananda - Bold,0.20625,0.5619,0.65263
4u-Ananda - Bold,0.23112,0.59258,0.55185
4u-Ananda - Bold,0.20823,0.61496,0.57857
4u-Ananda - Bold,0.24294,0.61337,0.54208
4u-Ananda - Bold,0.18886,0.58837,0.52796
4u-Ananda - Bold,0.17918,0.60861,0.77333
4u-Ananda - Bold,0.22316,0.59844,0.72361
4u-Ananda - Bold,0.29056,0.60446,0.52823
4u-Ananda - Bold,0.16949,0.34884,0.37879
4u-Ananda - Bold,0.28249,0.57194,0.59667
4u-Ananda - Bold,0.19723,0.59949,0.60547
4u-Ananda - Bold,0.26177,0.60154,0.50145
4u-Ananda - Bold,0.27119,0.58065,0.64667
4u-Ananda - Bold,0.16102,0.46964,0.72755
4u-Ananda - Bold,0.24859,0.55814,0.56702
4u-Ananda - Bold,0.23487,0.58817,0.615
4u-Ananda - Bold,0.21017,0.55088,0.62558
4u-Ananda - Bold,0.31864,0.57534,0.53365
4u-Ananda - Bold,0.27119,0.52727,0.525
4u-Ananda - Bold,0.22316,0.57342,0.65385
4u-Ananda - Bold,0.21065,0.56295,0.51642
4u-Ananda - Bold,0.25212,0.58555,0.60741
4u-Ananda - Bold,0.27119,0.46221,0.4569
4u-Ananda - Bold,0.24859,0.4927,0.62571
4u-Ananda - Bold,0.20581,0.58837,0.543
4u-Ananda - Bold,0.19492,0.61634,0.67121
4u-Ananda - Bold,0.22458,0.53118,0.59667
4u-Ananda - Bold,0.1822,0.53169,0.576
4u-Ananda - Bold,0.25424,0.55506,0.63871
4u-Ananda - Bold,0.2265,0.63421,0.64318
4u-Ananda - Bold,0.25424,0.64277,0.59833
4u-Ananda - Bold,0.19492,0.52897,0.60625
4u-Ananda - Bold,0.24213,0.58345,0.57586
4u-Ananda - Bold,0.20678,0.52025,0.63049
4u-Ananda - Bold,0.21695,0.582,0.65556
4u-Ananda - Bold,0.24068,0.61596,0.68512
4u-Ananda - Bold,0.24576,0.60798,0.67014
4u-Ananda - Bold,0.32917,0.645,0.52143
4u-Ananda - Bold,0.21333,0.5375,0.62292
4u-Ananda - Bold,0.31667,0.63287,0.58571
4u-Ananda - Bold,0.15,0.57722,0.62759
4u-Ananda - Bold,0.23333,0.54956,0.55395
4u-Ananda - Bold,0.24444,0.61052,0.61646
4u-Ananda - Bold,0.18333,0.66,0.52676
4u-Ananda - Bold,0.2,0.55119,0.48788
4u-Ananda - Bold,0.38333,0.5864,0.45455
4u-Ananda - Bold,0.275,0.60448,0.53448
4u-Ananda - Bold,0.25556,0.60208,0.54576
4u-Ananda - Bold,0.22879,0.63465,0.59231
4u-Ananda - Bold,0.21398,0.63459,0.5375
4u-Ananda - Bold,0.21017,0.52073,0.59038
4u-Ananda - Bold,0.28814,0.60897,0.56711
