label,linewidth,density,lineheight,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C99
4u-Ananda UltraBold,0.19,0.53846,0.30435,0.703157,0.458565,0.667632,0.802387,0.707323,0.625363,0.728153,0.644653,0.719168,0.676798,0.563433,0.545282,0.633965,0.431094,0.607143,0.490538
4u-Ananda UltraBold,0.15,0.5702,0.5,0.592216,0.418029,0.763969,0.870167,0.670363,0.493926,0.456249,0.561061,0.755709,0.645327,0.537749,0.51758,0.649331,0.465183,0.709188,0.527262
4u-Ananda UltraBold,0.18125,0.43433,1,0.517235,0.400467,0.648694,0.832853,0.76665,0.764074,0.795672,0.597564,0.654214,0.49903,0.478585,0.535639,0.687314,0.393186,0.560182,0.481363
4u-Ananda UltraBold,0.15,0.47195,0.38862,0.664444,0.450818,0.730514,0.758858,0.745548,0.785239,0.423876,0.522842,0.652173,0.584854,0.47598,0.526472,0.65812,0.418484,0.656033,0.512799
4u-Ananda UltraBold,0.17222,0.642,0.6449,0.66061,0.412537,0.636863,0.787206,0.596471,0.540312,0.610782,0.663118,0.659341,0.714053,0.500557,0.471321,0.701953,0.423196,0.656033,0.514065
4u-Ananda UltraBold,0.21,0.61408,0.56036,0.635694,0.393352,0.631738,0.811946,0.613384,0.486793,0.606141,0.666417,0.629496,0.706655,0.50033,0.473401,0.73748,0.431094,0.616748,0.466095
4u-Ananda UltraBold,0.24583,0.59551,0.69231,0.669346,0.415586,0.619324,0.79084,0.714291,0.722604,0.816474,0.621553,0.645345,0.697857,0.501076,0.551474,0.671269,0.425266,0.569447,0.5196
4u-Ananda UltraBold,0.15417,0.5,0.875,0.585778,0.418187,0.722471,0.762923,0.76665,0.785239,0.559664,0.583457,0.676126,0.530901,0.522739,0.465675,0.680119,0.472383,0.636209,0.499764
4u-Ananda UltraBold,0.15577,0.53588,0.4,0.585049,0.413037,0.795467,0.84201,0.679427,0.489651,0.510628,0.596263,0.688205,0.640218,0.555172,0.531538,0.712194,0.431094,0.687433,0.492473
4u-Ananda UltraBold,0.175,0.65441,0.61818,0.602168,0.418029,0.673952,0.811222,0.667841,0.545799,0.583347,0.633733,0.706529,0.6774,0.512932,0.470263,0.737735,0.429342,0.636209,0.442527
4u-Ananda UltraBold,0.28125,0.55626,0.32712,0.689694,0.488829,0.660757,0.816923,0.736909,0.660213,0.593981,0.60886,0.742967,0.771492,0.52344,0.543681,0.680245,0.419482,0.607143,0.49101
4u-Ananda UltraBold,0.15625,0.53102,0.61273,0.573055,0.430861,0.648694,0.851072,0.685126,0.635044,0.827798,0.68148,0.72255,0.539319,0.482834,0.466558,0.682264,0.464864,0.594013,0.500873
4u-Ananda UltraBold,0.2025,0.60136,0.6216,0.628594,0.425607,0.673952,0.83424,0.744878,0.723282,0.705315,0.633733,0.701234,0.6774,0.518268,0.559448,0.737735,0.429342,0.595149,0.521495
4u-Ananda UltraBold,0.19853,0.52032,0.34559,0.771156,0.52254,0.743749,0.850441,0.632099,0.590021,0.59159,0.71044,0.718329,0.696781,0.535244,0.568403,0.65925,0.56994,0.761764,0.579879
4u-Ananda UltraBold,0.14167,0.54127,0.38214,0.712845,0.565819,0.734875,0.800798,0.671318,0.639775,0.517577,0.666756,0.701505,0.67448,0.541251,0.583625,0.640732,0.434467,0.705013,0.473402
4u-Ananda UltraBold,0.22045,0.62327,0.65114,0.669477,0.415586,0.606597,0.795701,0.629719,0.52127,0.610467,0.680757,0.707557,0.733923,0.530669,0.507201,0.706676,0.425266,0.607143,0.493412
4u-Ananda UltraBold,0.25625,0.58203,0.92593,0.565762,0.341074,0.545613,0.690731,0.58776,0.586269,0.562675,0.48613,0.505416,0.638295,0.528644,0.545282,0.597675,0.391152,0.523635,0.51892
4u-Ananda UltraBold,0.17045,0.62453,0.63111,0.653953,0.413037,0.667632,0.849831,0.662092,0.558619,0.610782,0.663118,0.705093,0.714053,0.500557,0.471321,0.726972,0.423196,0.635161,0.480207
4u-Ananda UltraBold,0.21136,0.53189,0.37419,0.721083,0.434877,0.770813,0.823912,0.585454,0.630151,0.486284,0.599804,0.680369,0.713888,0.541258,0.519935,0.714828,0.440616,0.739786,0.507684
4u-Ananda UltraBold,0.135,0.55832,0.56158,0.663751,0.448675,0.717124,0.826177,0.71832,0.733852,0.507003,0.544705,0.660862,0.704236,0.493399,0.513704,0.764367,0.408038,0.666185,0.522926
4u-Ananda UltraBold,0.17632,0.5682,0.41083,0.637125,0.494011,0.750438,0.850441,0.722033,0.62486,0.564522,0.69451,0.741405,0.671773,0.575082,0.52214,0.709808,0.403961,0.687433,0.499137
4u-Ananda UltraBold,0.14444,0.5156,0.50095,0.714716,0.434292,0.712697,0.850025,0.652655,0.62264,0.559664,0.589853,0.719168,0.673396,0.512858,0.504339,0.795561,0.429342,0.666094,0.533316
4u-Ananda UltraBold,0.215,0.60635,0.60833,0.708577,0.40822,0.624504,0.695499,0.641657,0.686951,0.782012,0.574836,0.518503,0.673258,0.500867,0.472314,0.704141,0.396892,0.548117,0.472246
4u-Ananda UltraBold,0.2,0.507,0.73077,0.553919,0.373743,0.547404,0.704447,0.551494,0.545353,0.465369,0.462917,0.548994,0.63236,0.577066,0.500957,0.593598,0.488094,0.487698,0.550147
4u-Ananda UltraBold,0.14091,0.53722,0.45797,0.628743,0.441843,0.708163,0.835234,0.601757,0.550151,0.530203,0.604506,0.703136,0.669732,0.515746,0.561348,0.630029,0.435539,0.678591,0.51315
4u-Ananda UltraBold,0.22,0.55575,0.4,0.689694,0.488829,0.59867,0.842336,0.739351,0.507796,0.596147,0.641573,0.68875,0.692425,0.512046,0.472314,0.623923,0.408038,0.588158,0.508961
4u-Ananda UltraBold,0.16667,0.47991,0.35714,0.609092,0.420662,0.750438,0.670882,0.682149,0.642679,0.518907,0.570521,0.572148,0.647262,0.45079,0.488381,0.732226,0.417936,0.656775,0.495123
4u-Ananda UltraBold,0.15208,0.55671,0.62997,0.653301,0.424655,0.62104,0.84201,0.680497,0.599399,0.654636,0.616238,0.718329,0.70204,0.550752,0.520185,0.696413,0.41662,0.636209,0.538704
4u-Ananda UltraBold,0.14722,0.5067,0.53205,0.667303,0.470724,0.591676,0.812875,0.649097,0.657791,0.619736,0.63974,0.748152,0.744026,0.530359,0.525344,0.609839,0.425266,0.616748,0.511784
4u-Ananda UltraBold,0.16667,0.50704,0.48333,0.578992,0.430007,0.795467,0.712399,0.652702,0.570777,0.572426,0.58623,0.669598,0.623611,0.525785,0.473383,0.62307,0.440616,0.678591,0.474208
4u-Ananda UltraBold,0.29167,0.62727,0.83333,0.666315,0.435801,0.666667,0.92959,0.67471,0.697647,0.774122,0.676051,0.744276,0.723948,0.556543,0.481976,0.69909,0.436969,0.597614,0.459727
4u-Ananda UltraBold,0.15833,0.66837,0.95918,0.580435,0.398233,0.678811,0.842814,0.654755,0.598497,0.538061,0.519881,0.699356,0.570361,0.488629,0.43008,0.718949,0.442893,0.646073,0.491947
4u-Ananda UltraBold,0.2025,0.53151,0.54352,0.653953,0.52254,0.654654,0.779718,0.780517,0.778641,0.68115,0.626133,0.707557,0.723223,0.568483,0.568403,0.730036,0.514979,0.911497,0.54261
4u-Ananda UltraBold,0.22812,0.59056,0.83418,0.659799,0.425607,0.660644,0.852,0.703229,0.678406,0.626121,0.626391,0.702617,0.736193,0.535668,0.562954,0.718686,0.429342,0.583884,0.492177
4u-Ananda UltraBold,0.165,0.55767,0.83492,0.708577,0.40822,0.642764,0.718756,0.744878,0.745135,0.75567,0.533478,0.530742,0.673258,0.500867,0.470263,0.704141,0.396892,0.548117,0.480207
4u-Ananda UltraBold,0.14643,0.56,0.64502,0.562722,0.430861,0.759955,0.786759,0.665357,0.7007,0.519907,0.547649,0.719446,0.537617,0.524809,0.568403,0.709127,0.436969,0.656033,0.469155
4u-Ananda UltraBold,0.17955,0.50945,0.39032,0.731137,0.451999,0.756175,0.763658,0.671318,0.632269,0.451501,0.597117,0.709092,0.690569,0.542838,0.512125,0.692028,0.485913,0.718092,0.495074
4u-Ananda UltraBold,0.19062,0.64444,0.91837,0.640357,0.429527,0.660644,0.871819,0.703229,0.618546,0.731783,0.560095,0.727607,0.716608,0.512858,0.496575,0.718686,0.429342,0.676261,0.482783
4u-Ananda UltraBold,0.17222,0.512,0.42037,0.581243,0.423052,0.770813,0.845652,0.679427,0.496007,0.527056,0.607151,0.784489,0.657613,0.537775,0.493015,0.657921,0.464363,0.676749,0.496495
4u-Ananda UltraBold,0.175,0.55076,0.36905,0.692588,0.468504,0.66691,0.811946,0.718374,0.660216,0.606112,0.660837,0.659341,0.717249,0.510283,0.519935,0.666694,0.402493,0.616748,0.517347
4u-Ananda UltraBold,0.175,0.65441,0.61818,0.602168,0.418029,0.673952,0.811222,0.667841,0.545799,0.583347,0.633733,0.706529,0.6774,0.512932,0.470263,0.737735,0.429342,0.636209,0.442527
4u-Ananda UltraBold,0.32813,0.58323,0.52549,0.66039,0.406595,0.654654,0.863065,0.696515,0.686951,0.852151,0.690207,0.687962,0.690883,0.540837,0.535702,0.717863,0.460904,0.541815,0.507467
4u-Ananda UltraBold,0.15625,0.53102,0.61273,0.573055,0.430861,0.648694,0.851072,0.685126,0.635044,0.827798,0.68148,0.72255,0.539319,0.482834,0.466558,0.682264,0.464864,0.594013,0.500873
4u-Ananda UltraBold,0.21136,0.53189,0.37419,0.721083,0.434877,0.770813,0.823912,0.585454,0.630151,0.486284,0.599804,0.680369,0.713888,0.541258,0.519935,0.714828,0.440616,0.739786,0.507684
4u-Ananda UltraBold,0.135,0.55832,0.56158,0.663751,0.448675,0.717124,0.826177,0.71832,0.733852,0.507003,0.544705,0.660862,0.704236,0.493399,0.513704,0.764367,0.408038,0.666185,0.522926
4u-Ananda UltraBold,0.23542,0.55304,0.36476,0.703157,0.478589,0.600386,0.818426,0.718374,0.51132,0.605252,0.655999,0.673542,0.695223,0.529797,0.526472,0.641423,0.442893,0.607143,0.515697
4u-Ananda UltraBold,0.225,0.51746,0.35897,0.695222,0.49123,0.661349,0.841705,0.78935,0.785239,0.626457,0.626391,0.742967,0.742086,0.513822,0.561082,0.668156,0.424822,0.607143,0.498616
4u-Ananda UltraBold,0.20208,0.60143,0.62319,0.758177,0.448675,0.684935,0.755126,0.745424,0.537891,0.514683,0.61434,0.672223,0.70204,0.527159,0.504339,0.623693,0.410265,0.667619,0.483703
4u-Ananda UltraBold,0.14091,0.53722,0.45797,0.628743,0.441843,0.708163,0.835234,0.601757,0.550151,0.530203,0.604506,0.703136,0.669732,0.515746,0.561348,0.630029,0.435539,0.678591,0.51315
4u-Ananda UltraBold,0.11818,0.49599,0.40994,0.677946,0.521779,0.552437,0.87622,0.555025,0.480422,0.440192,0.528265,0.772876,0.65201,0.528471,0.568403,0.592864,0.599155,0.728869,0.567296
4u-Ananda UltraBold,0.24773,0.58929,0.63077,0.694235,0.415586,0.660644,0.873969,0.703229,0.686951,0.782012,0.57682,0.727607,0.70822,0.535502,0.55201,0.718686,0.436969,0.578771,0.507467
4u-Ananda UltraBold,0.22,0.51596,0.35088,0.697122,0.488829,0.600867,0.826198,0.730673,0.521208,0.618714,0.644478,0.687962,0.692425,0.539617,0.489504,0.651947,0.41374,0.607143,0.508961
4u-Ananda UltraBold,0.1625,0.50533,0.4697,0.570469,0.438874,0.784665,0.69231,0.578327,0.467562,0.546642,0.591663,0.640553,0.524825,0.513822,0.512125,0.629314,0.464363,0.635438,0.445068
4u-Ananda UltraBold,0.20278,0.56216,0.68207,0.63892,0.439086,0.678811,0.803027,0.761003,0.726711,0.756229,0.57459,0.68501,0.684002,0.525425,0.564329,0.718949,0.433383,0.636209,0.521495
4u-Ananda UltraBold,0.20833,0.55504,0.59672,0.651371,0.403921,0.6551,0.914462,0.739068,0.740482,0.727502,0.555104,0.727607,0.716608,0.561848,0.551474,0.740239,0.41662,0.626436,0.483334
4u-Ananda UltraBold,0.12656,0.53493,0.3913,0.648716,0.464502,0.791677,0.79532,0.80995,0.684187,0.487622,0.592792,0.82665,0.702243,0.542838,0.606379,0.686378,0.442893,0.700938,0.497012
4u-Ananda UltraBold,0.15625,0.51067,0.38039,0.588396,0.36212,0.595844,0.845765,0.573441,0.682666,0.67898,0.676967,0.687962,0.635323,0.505291,0.526976,0.597022,0.372156,0.607143,0.457657
4u-Ananda UltraBold,0.2,0.53875,0.31029,0.671695,0.430861,0.654638,0.786589,0.733292,0.669409,0.671247,0.623741,0.68853,0.632003,0.513822,0.4811,0.659002,0.429497,0.616748,0.503238
4u-Ananda UltraBold,0.375,0.58889,0.81111,0.705862,0.443083,0.672722,0.91377,0.780517,0.778641,0.64837,0.616432,0.727607,0.723223,0.521804,0.473383,0.704634,0.41662,0.597614,0.47528
4u-Ananda UltraBold,0.125,0.56088,0.47253,0.613828,0.452459,0.639602,0.747437,0.509956,0.50295,0.378435,0.590254,0.651647,0.65838,0.551273,0.596736,0.613665,0.419482,0.75443,0.556311
4u-Ananda UltraBold,0.125,0.56088,0.47253,0.613828,0.452459,0.639602,0.747437,0.509956,0.50295,0.378435,0.590254,0.651647,0.65838,0.551273,0.596736,0.613665,0.419482,0.75443,0.556311
4u-Ananda UltraBold,0.21875,0.57143,0.79911,0.724366,0.435801,0.619324,0.708013,0.589352,0.665769,0.714264,0.571561,0.558319,0.715307,0.537775,0.539677,0.716941,0.417936,0.616748,0.488949
4u-Ananda UltraBold,0.2625,0.59091,0.87319,0.655514,0.400467,0.642764,0.832853,0.725472,0.754538,0.799906,0.592298,0.654214,0.690739,0.513822,0.543539,0.701953,0.393162,0.588158,0.525204
4u-Ananda UltraBold,0.23438,0.62756,0.64571,0.658579,0.415586,0.660644,0.816923,0.703229,0.678253,0.706354,0.620915,0.727607,0.729235,0.540837,0.562954,0.740364,0.431094,0.597614,0.509615
4u-Ananda UltraBold,0.1375,0.50375,0.37228,0.55435,0.420662,0.698212,0.754968,0.541442,0.639221,0.506077,0.584589,0.552472,0.554416,0.460908,0.550715,0.736367,0.372324,0.646073,0.449249
4u-Ananda UltraBold,0.2025,0.53151,0.54352,0.653953,0.52254,0.654654,0.779718,0.780517,0.778641,0.68115,0.626133,0.707557,0.723223,0.568483,0.568403,0.730036,0.514979,0.911497,0.54261
4u-Ananda UltraBold,0.24688,0.58066,0.57354,0.66061,0.402144,0.642764,0.809812,0.756604,0.773749,0.728331,0.636107,0.673542,0.675224,0.512932,0.48209,0.719716,0.408038,0.607143,0.511044
4u-Ananda UltraBold,0.125,0.47279,0.3961,0.62986,0.49176,0.763969,0.786799,0.80995,0.713888,0.541835,0.613153,0.827681,0.541104,0.533881,0.641902,0.686361,0.431481,0.676261,0.481792
4u-Ananda UltraBold,0.18,0.52738,0.39333,0.587118,0.412128,0.781736,0.683895,0.515086,0.59419,0.43539,0.529307,0.668823,0.531208,0.444198,0.550715,0.697764,0.449271,0.728869,0.521113
4u-Ananda UltraBold,0.15,0.65354,0.62759,0.56614,0.415586,0.636863,0.739745,0.611533,0.530853,0.596282,0.668378,0.644967,0.706655,0.517848,0.489241,0.701953,0.387278,0.636209,0.49938
4u-Ananda UltraBold,0.14688,0.48179,0.3876,0.68887,0.481845,0.719303,0.631649,0.698009,0.500082,0.491133,0.486223,0.607162,0.674799,0.471304,0.507314,0.652602,0.434988,0.655736,0.475924
4u-Ananda UltraBold,0.12656,0.52619,0.49708,0.578485,0.424655,0.753053,0.740204,0.745548,0.795423,0.516768,0.529646,0.727607,0.625805,0.53595,0.542988,0.709262,0.425266,0.731502,0.535424
4u-Ananda UltraBold,0.17083,0.49221,0.42762,0.705431,0.492521,0.742059,0.667979,0.694203,0.563351,0.42564,0.643801,0.672799,0.66695,0.529797,0.529743,0.694803,0.473629,0.696932,0.521113
4u-Ananda UltraBold,0.21667,0.68571,0.91803,0.699213,0.452359,0.667632,0.944694,0.682712,0.573378,0.569892,0.636045,0.758624,0.717249,0.512856,0.470263,0.733572,0.4171,0.646073,0.484966
4u-Ananda UltraBold,0.33333,0.6776,0.82381,0.695456,0.438437,0.66691,0.952568,0.54209,0.682666,0.691524,0.616432,0.753371,0.714053,0.517352,0.500957,0.697764,0.404647,0.616748,0.497939
4u-Ananda UltraBold,0.14375,0.50584,0.45556,0.632276,0.443909,0.71528,0.835234,0.595094,0.629637,0.530203,0.514786,0.703136,0.656224,0.515746,0.512125,0.649331,0.418484,0.696932,0.517429
4u-Ananda UltraBold,0.21111,0.5695,0.58111,0.532316,0.421071,0.642764,0.855903,0.734837,0.656152,0.854637,0.705131,0.705093,0.647344,0.537769,0.526472,0.647514,0.449271,0.686538,0.481363
4u-Ananda UltraBold,0.25833,0.61157,0.62283,0.674351,0.40822,0.654654,0.788698,0.641657,0.649238,0.790526,0.621553,0.636122,0.684002,0.512046,0.484106,0.748052,0.425266,0.560182,0.507467
4u-Ananda UltraBold,0.1875,0.51556,0.41458,0.617799,0.393163,0.660644,0.71627,0.76562,0.783569,0.733047,0.621972,0.564824,0.529246,0.486044,0.496575,0.708221,0.39809,0.597614,0.511206
4u-Ananda UltraBold,0.15625,0.53102,0.61273,0.573055,0.430861,0.648694,0.851072,0.685126,0.635044,0.827798,0.68148,0.72255,0.539319,0.482834,0.466558,0.682264,0.464864,0.594013,0.500873
4u-Ananda UltraBold,0.24375,0.69417,0.89683,0.640698,0.425607,0.6551,0.816094,0.655572,0.541968,0.73214,0.632025,0.742967,0.691962,0.517402,0.470263,0.634605,0.41374,0.607143,0.48621
4u-Ananda UltraBold,0.18,0.64146,0.87662,0.548687,0.413037,0.784814,0.84449,0.520363,0.480749,0.476113,0.518664,0.695971,0.602896,0.468247,0.544158,0.665148,0.415333,0.696932,0.572228
4u-Ananda UltraBold,0.15,0.58852,0.68308,0.689926,0.456907,0.613791,0.813775,0.659254,0.467095,0.492001,0.598451,0.631541,0.652743,0.525443,0.489504,0.68878,0.464864,0.636209,0.500873
4u-Ananda UltraBold,0.18611,0.69534,0.95143,0.616538,0.386892,0.63099,0.739745,0.623756,0.62905,0.766947,0.660837,0.644967,0.699292,0.523764,0.455016,0.687314,0.387278,0.636209,0.49938
4u-Ananda UltraBold,0.25833,0.53614,0.33916,0.703349,0.471343,0.66691,0.822605,0.743187,0.669021,0.595243,0.583718,0.753371,0.73874,0.539151,0.534862,0.675021,0.425266,0.624934,0.482874
4u-Ananda UltraBold,0.15417,0.5,0.875,0.585778,0.418187,0.722471,0.762923,0.76665,0.785239,0.559664,0.583457,0.676126,0.530901,0.522739,0.465675,0.680119,0.472383,0.636209,0.499764
4u-Ananda UltraBold,0.2,0.50949,0.50893,0.652441,0.430861,0.568713,0.820308,0.638801,0.662559,0.600808,0.62727,0.664347,0.647344,0.521759,0.493795,0.606383,0.425266,0.597614,0.521495
4u-Ananda UltraBold,0.2,0.54315,0.334,0.68887,0.434428,0.67932,0.766385,0.772945,0.76045,0.650149,0.582022,0.698862,0.660008,0.556543,0.583625,0.696697,0.403961,0.666094,0.491711
4u-Ananda UltraBold,0.18667,0.55521,0.43015,0.744284,0.448675,0.753053,0.77198,0.733195,0.813951,0.585934,0.6794,0.715858,0.691962,0.517785,0.526976,0.669254,0.399906,0.667619,0.54261
4u-Ananda UltraBold,0.315,0.54861,0.48627,0.66061,0.445778,0.666667,0.858645,0.780517,0.773749,0.806392,0.696969,0.72255,0.66466,0.490535,0.483314,0.718686,0.425266,0.588158,0.516398
4u-Ananda UltraBold,0.22143,0.57681,0.5848,0.637994,0.403921,0.631738,0.767894,0.609199,0.482306,0.606141,0.663118,0.631541,0.706655,0.553654,0.490579,0.730036,0.431094,0.616748,0.515064
4u-Ananda UltraBold,0.15417,0.5,0.875,0.585778,0.418187,0.722471,0.762923,0.76665,0.785239,0.559664,0.583457,0.676126,0.530901,0.522739,0.465675,0.680119,0.472383,0.636209,0.499764
4u-Ananda UltraBold,0.19375,0.49464,0.69697,0.640357,0.434292,0.642495,0.854381,0.590952,0.678406,0.725865,0.602848,0.712525,0.746968,0.537775,0.504339,0.68124,0.427169,0.578771,0.500421
4u-Ananda UltraBold,0.16667,0.51688,0.42667,0.737734,0.458565,0.608698,0.725973,0.50109,0.446891,0.472633,0.561856,0.63194,0.66913,0.540837,0.534141,0.565267,0.440616,0.678591,0.511143
4u-Ananda UltraBold,0.16607,0.53932,0.45694,0.662236,0.423052,0.777711,0.835234,0.801721,0.708496,0.507003,0.575964,0.836211,0.709625,0.518268,0.608247,0.697725,0.464363,0.676261,0.498212
4u-Ananda UltraBold,0.16429,0.51613,0.38939,0.719237,0.451217,0.700301,0.87622,0.694066,0.567662,0.447711,0.534043,0.761428,0.640824,0.557634,0.555126,0.608496,0.429342,0.689695,0.553976
4u-Ananda UltraBold,0.215,0.60635,0.60833,0.708577,0.40822,0.624504,0.695499,0.641657,0.686951,0.782012,0.574836,0.518503,0.673258,0.500867,0.472314,0.704141,0.396892,0.548117,0.472246
4u-Ananda UltraBold,0.25625,0.58203,0.92593,0.565762,0.341074,0.545613,0.690731,0.58776,0.586269,0.562675,0.48613,0.505416,0.638295,0.528644,0.545282,0.597675,0.391152,0.523635,0.51892
4u-Ananda UltraBold,0.15625,0.53102,0.61273,0.573055,0.430861,0.648694,0.851072,0.685126,0.635044,0.827798,0.68148,0.72255,0.539319,0.482834,0.466558,0.682264,0.464864,0.594013,0.500873
4u-Ananda UltraBold,0.19643,0.61728,0.62637,0.657848,0.434292,0.618284,0.717744,0.71616,0.531285,0.615211,0.597636,0.602252,0.680406,0.494491,0.484072,0.626837,0.384998,0.646073,0.513974
4u-Ananda UltraBold,0.15417,0.51674,0.55172,0.640357,0.424655,0.62104,0.84201,0.680497,0.599399,0.616258,0.593005,0.718329,0.684824,0.527063,0.507201,0.676542,0.408848,0.563862,0.532998
4u-Ananda UltraBold,0.14231,0.50433,0.45455,0.703349,0.438319,0.706554,0.850441,0.787824,0.705802,0.486765,0.502814,0.822724,0.656224,0.565343,0.624947,0.664222,0.442614,0.700938,0.502863
4u-Ananda UltraBold,0.15179,0.55541,0.41385,0.664444,0.45391,0.777711,0.734632,0.724171,0.501731,0.462861,0.613614,0.720875,0.607831,0.547937,0.534141,0.712194,0.436969,0.687433,0.525209
4u-Ananda UltraBold,0.11818,0.49599,0.40994,0.677946,0.521779,0.552437,0.87622,0.555025,0.480422,0.440192,0.528265,0.772876,0.65201,0.528471,0.568403,0.592864,0.599155,0.728869,0.567296
4u-Ananda UltraBold,0.215,0.60635,0.60833,0.708577,0.40822,0.624504,0.695499,0.641657,0.686951,0.782012,0.574836,0.518503,0.673258,0.500867,0.472314,0.704141,0.396892,0.548117,0.472246
4u-Ananda UltraBold,0.16,0.66364,0.88889,0.595283,0.400467,0.660644,0.772697,0.703229,0.598366,0.736865,0.537183,0.702617,0.584918,0.488646,0.470263,0.718686,0.429342,0.686538,0.47528
4u-Ananda UltraBold,0.15,0.5127,0.39626,0.662236,0.430861,0.753623,0.782099,0.679427,0.506299,0.455203,0.532648,0.635291,0.676221,0.517848,0.568403,0.649331,0.436969,0.693315,0.518045
4u-Ananda UltraBold,0.16111,0.53884,0.46364,0.670582,0.416219,0.642764,0.876296,0.734837,0.691262,0.867768,0.732262,0.717523,0.669555,0.535668,0.580065,0.645042,0.442893,0.597614,0.544381
4u-Ananda UltraBold,0.155,0.54125,0.46895,0.67399,0.441843,0.754912,0.865842,0.775298,0.7544,0.578782,0.686279,0.76565,0.722425,0.533265,0.536438,0.687522,0.448102,0.676749,0.48016
4u-Ananda UltraBold,0.15417,0.5,0.875,0.585778,0.418187,0.722471,0.762923,0.76665,0.785239,0.559664,0.583457,0.676126,0.530901,0.522739,0.465675,0.680119,0.472383,0.636209,0.499764
4u-Ananda UltraBold,0.16136,0.56434,0.8449,0.748566,0.448762,0.69314,0.866267,0.783359,0.787201,0.583352,0.731316,0.76565,0.714053,0.528471,0.599986,0.660499,0.425266,0.666185,0.494929
4u-Ananda UltraBold,0.39167,0.62022,0.74123,0.712536,0.434428,0.654654,0.889785,0.734837,0.745135,0.713033,0.616432,0.732695,0.732621,0.512856,0.543539,0.727208,0.425266,0.636209,0.470815
4u-Ananda UltraBold,0.1875,0.52871,0.32006,0.691874,0.471343,0.691095,0.781165,0.740983,0.634376,0.591648,0.643398,0.701234,0.732621,0.513269,0.55352,0.688144,0.405139,0.656033,0.509447
4u-Ananda UltraBold,0.1625,0.50533,0.4697,0.570469,0.438874,0.784665,0.69231,0.578327,0.467562,0.546642,0.591663,0.640553,0.524825,0.513822,0.512125,0.629314,0.464363,0.635438,0.445068
4u-Ananda UltraBold,0.22955,0.57924,0.64589,0.689926,0.456907,0.6551,0.914462,0.735827,0.73273,0.727888,0.653339,0.727607,0.716608,0.521868,0.551474,0.740239,0.425266,0.616748,0.489245
4u-Ananda UltraBold,0.39167,0.70707,0.84722,0.705862,0.443083,0.581961,0.906975,0.598334,0.492702,0.59162,0.648472,0.732695,0.713888,0.526226,0.481976,0.716941,0.425266,0.588158,0.52766
4u-Ananda UltraBold,0.35833,0.67719,0.85455,0.699213,0.452359,0.667632,0.944694,0.667841,0.573378,0.57457,0.631081,0.758624,0.717249,0.512856,0.457974,0.737735,0.411051,0.607143,0.478518
4u-Ananda UltraBold,0.14,0.47238,0.45,0.723685,0.448675,0.718075,0.811468,0.599394,0.607223,0.456995,0.515779,0.652151,0.668105,0.52772,0.517931,0.665148,0.412244,0.718092,0.506785
4u-Ananda UltraBold,0.25417,0.59165,0.76763,0.575363,0.382673,0.551178,0.701434,0.649488,0.613249,0.602602,0.499116,0.515308,0.61409,0.477231,0.499293,0.605529,0.399084,0.563003,0.513132
4u-Ananda UltraBold,0.15833,0.55963,0.40606,0.578992,0.412128,0.63028,0.718756,0.714291,0.476473,0.514182,0.557919,0.621498,0.640726,0.489239,0.534803,0.736367,0.386601,0.696932,0.536344
4u-Ananda UltraBold,0.16667,0.50704,0.48333,0.578992,0.430007,0.795467,0.712399,0.652702,0.570777,0.572426,0.58623,0.669598,0.623611,0.525785,0.473383,0.62307,0.440616,0.678591,0.474208
4u-Ananda UltraBold,0.17,0.48931,0.28636,0.595311,0.451217,0.70506,0.87622,0.570354,0.567662,0.504105,0.697506,0.761428,0.676798,0.557634,0.541031,0.666694,0.415333,0.735578,0.518748
4u-Ananda UltraBold,0.15417,0.5,0.875,0.585778,0.418187,0.722471,0.762923,0.76665,0.785239,0.559664,0.583457,0.676126,0.530901,0.522739,0.465675,0.680119,0.472383,0.636209,0.499764
4u-Ananda UltraBold,0.17222,0.53204,0.46099,0.640427,0.481329,0.708163,0.802523,0.626595,0.648323,0.488185,0.545164,0.654948,0.620189,0.500325,0.543681,0.720999,0.472383,0.659117,0.482049
4u-Ananda UltraBold,0.21429,0.52557,0.52821,0.601289,0.443478,0.742199,0.845652,0.809035,0.746336,0.546657,0.552035,0.790906,0.606423,0.535545,0.624947,0.657831,0.424946,0.676749,0.532998
4u-Ananda UltraBold,0.175,0.54037,0.36835,0.672852,0.431247,0.657369,0.882748,0.679427,0.572218,0.64229,0.714324,0.784489,0.754728,0.512932,0.497467,0.629529,0.442893,0.659117,0.518708
4u-Ananda UltraBold,0.23333,0.51911,0.58164,0.651371,0.521779,0.672722,0.914462,0.685811,0.706171,0.764616,0.702174,0.727607,0.716608,0.592057,0.568403,0.680245,0.56994,0.761764,0.570562
4u-Ananda UltraBold,0.20833,0.58272,0.63277,0.653953,0.417408,0.648694,0.779571,0.756604,0.783569,0.690116,0.663118,0.668785,0.714053,0.501076,0.500957,0.704997,0.408038,0.607143,0.509447
4u-Ananda UltraBold,0.15417,0.5,0.875,0.585778,0.418187,0.722471,0.762923,0.76665,0.785239,0.559664,0.583457,0.676126,0.530901,0.522739,0.465675,0.680119,0.472383,0.636209,0.499764
